Price
59.08
56.8
57.69
56.62
53.83
55.89
57.28
58.51
55.59
57.43
54.74
55.26
55.02
53.57
54.81
57.73
55.44
53.15
53.08
53.06
52.02
51.92
50.97
53
55.31
55.1
51.95
52.02
51.98
55.2
55.91
54.15
57.51
58.77
59.6
61.34
59.15
60.3
65.44
63.93
65.6
64.33
60.28
68.92
72.3
68.3
69.05
68.24
72.5
74.99
69.48
66.63
64.45
61.55
63.29
60.32
61.15
61.13
60.3
60.95
59.17
57.88
55.18
54.19
54.81
55.2
50.91
48.96
48.13
45.28
43.37
44.59
46.21
46.86
45.99
47.94
44.98
43.41
43.33
40.53
41
39.49
43.96
47.18
49.99
50.12
51.08
48.02
50.39
52.05
52.54
53.44
54.23
54.57
51.95
48.37
50.65
48.73
48.98
49.16
48.23
44.16
37.66
38.5
39.24
36.8
36.66
35.52
37.91
36.94
37
37.99
37.53
38.19
38.65
39.91
41.66
39.33
39.36
37.32
34.77
39.01
38.29
37.54
37.96
39.86
38.1
35.64
33.89
33.5
34.88
35.7
36
34.97
35.42
33.61
34.04
32.67
31.04
29.81
32.12
31.55
29.32
29.35
27.57
26.9
25.67
25.08
25.03
24.03
24.21
24.66
24.91
24.76
25.16
26.04
26.77
27.28
26.77
27.34
26.72
27.41
24.8
23.95
20.75
18.24
17.54
18.09
17.89
18
15.91
15.17
16.2
15.46
15.37
17.29
17.72
18.07
17.75
17.13
17.77
18.43
17.7
19.79
20.34
21.78
21.71
22.6
20.22
20.5
19.84
19.98
19
17.58
17.61
18.32
17.52
19.62
20.03
27.36
29.45
30.7
30.64
30.4
30.89
31.16
31.7
32.05
30.66
32.48
31.81
32.48
31.58
29.73
30.31
31.57
30.6
30.99
31.34
30.82
30.47
32.11
32.24
32.83
33.83
34.99
34.55
33.5
32.61
33.78
35.03
35.52
35.09
36.26
37.91
38.51
38.39
39.66
38.04
37.66
37.87
39.08
39.92
39.69
40.92
40.02
40.42
39.98
39.57
38.56
37.48
36.81
35.96
37.29
37.29
36.84
38.96
39.54
39.79
40.96
41.31
38.95
38.4
37.49
36.77
37.48
38.06
37.69
39.01
41.41
41.99
45.25
47.01
46.19
45.73
46.18
45.45
46.22
44.47
44.5
44.57
45.07
45.03
44.43
44.13
45
43.51
42.76
41.34
39.79
38.68
39.59
38.65
37.17
38.39
38.07
39.47
39.99
41.78
40.13
39.77
38.91
39.5
40.05
40.88
40.77
40.9
40.81
38.01
39.9
38.22
37.08
36.38
36.88
36
34.86
35.58
34.99
34.58
34.15
34.48
34.02
34.66
34.74
35.35
34.15
35.34
35.27
36.2
36.49
36.23
36.48
36.62
36.12
35.91
36.64
36.26
33.71
32.06
31.93
31.98
31.56
30.69
