"Date","Price","Open","High","Low","Vol.","Change %"
"04/02/2017","10.080","10.080","10.080","10.080","","0.00%"
"03/26/2017","10.080","10.080","10.080","10.080","","0.00%"
"03/19/2017","10.080","10.080","10.080","10.080","","0.00%"
"03/12/2017","10.080","10.080","10.080","10.080","","0.00%"
"03/05/2017","10.080","10.080","10.080","10.080","","0.00%"
"02/26/2017","10.080","10.080","10.080","10.080","","0.00%"
"02/19/2017","10.080","10.080","10.080","10.080","","0.00%"
"02/12/2017","10.080","10.080","10.080","10.080","","0.00%"
"02/05/2017","10.080","10.080","10.080","10.080","","0.00%"
"01/29/2017","10.080","10.080","10.080","10.080","0.13K","0.00%"
"01/22/2017","10.080","10.080","10.080","10.080","","0.00%"
"01/15/2017","10.080","10.080","10.080","10.080","","0.00%"
"01/08/2017","10.080","10.080","10.080","10.080","","0.00%"
"01/01/2017","10.080","10.080","10.080","10.080","","0.00%"
"12/25/2016","10.080","10.080","10.080","10.080","","0.00%"
"12/18/2016","10.080","10.080","10.080","10.080","","0.00%"
"12/11/2016","10.080","10.080","10.080","10.080","","0.00%"
"12/04/2016","10.080","10.080","10.080","10.080","","0.00%"
"11/27/2016","10.080","10.080","10.080","10.080","","0.00%"
"11/20/2016","10.080","10.080","10.080","10.080","","0.00%"
"11/06/2016","10.080","9.900","10.080","9.900","2.26K","1.82%"
"10/30/2016","9.900","9.900","9.900","9.900","279.70K","-1.00%"
"10/02/2016","10.000","10.000","10.000","10.000","0.16K","0.00%"
"07/31/2016","10.000","10.380","10.380","10.000","2.19K","-4.12%"
"06/26/2016","10.430","10.430","10.430","10.430","10.05K","0.19%"
"06/19/2016","10.410","10.410","10.410","10.410","20.01K","0.10%"
"06/12/2016","10.400","10.400","10.400","10.400","30.00K","-0.48%"
"05/29/2016","10.450","10.450","10.450","10.450","200.00K","0.00%"
"05/15/2016","10.450","10.200","10.450","10.200","20.00K","3.98%"
"05/08/2016","10.050","10.050","10.050","10.050","0.90K","0.00%"
"05/01/2016","10.050","10.050","10.050","10.050","30.00K","-0.99%"
"01/31/2016","10.150","10.150","10.150","10.150","1.00K","-0.29%"
