"Date","Price","Open","High","Low","Vol.","Change %"
"10/16/2022","79.21","83.76","83.76","79.01","3.10M","-4.39%"
"10/09/2022","82.85","79.94","85.54","79.94","5.41M","3.72%"
"10/02/2022","79.88","83.24","83.87","79.57","5.41M","-3.82%"
"09/25/2022","83.05","83.33","84.31","80.97","6.54M","-0.34%"
"09/18/2022","83.33","84.79","87.29","83.01","5.61M","-1.78%"
"09/11/2022","84.84","84.35","86.10","83.84","4.78M","0.72%"
"09/04/2022","84.23","89.40","89.40","81.51","4.35M","-4.52%"
"08/28/2022","88.22","89.47","90.27","86.32","9.04M","-1.13%"
"08/21/2022","89.23","90.30","90.55","87.49","6.43M","-1.20%"
"08/14/2022","90.31","91.49","93.13","89.45","6.07M","-1.44%"
"08/07/2022","91.63","88.55","92.45","86.57","6.22M","3.48%"
"07/31/2022","88.55","86.63","92.05","84.41","7.06M","2.94%"
"07/24/2022","86.02","84.10","87.43","84.10","6.98M","2.34%"
"07/17/2022","84.05","86.93","86.93","82.00","2.40M","-2.94%"
"07/10/2022","86.60","91.75","93.15","86.51","4.66M","-5.51%"
"07/03/2022","91.65","93.00","93.21","89.33","6.02M","-0.71%"
"06/26/2022","92.31","92.47","94.07","90.12","5.19M","0.46%"
"06/19/2022","91.89","96.23","96.23","90.49","4.85M","-3.61%"
"06/12/2022","95.33","97.00","97.00","93.59","7.16M","-1.54%"
"06/05/2022","96.82","98.23","100.79","96.28","4.02M","-2.00%"
"05/29/2022","98.80","104.33","104.60","97.00","7.24M","-4.31%"
"05/22/2022","103.25","103.02","103.99","102.31","4.38M","0.71%"
"05/15/2022","102.52","105.25","107.00","101.09","6.56M","-2.36%"
"05/08/2022","105.00","103.88","105.94","101.44","6.06M","1.11%"
"05/01/2022","103.85","109.51","110.51","102.50","5.21M","-5.59%"
"04/24/2022","110.00","113.30","114.73","107.13","5.25M","-3.30%"
"04/17/2022","113.75","113.96","115.53","110.31","2.42M","0.60%"
"04/10/2022","113.07","115.35","116.99","110.56","3.70M","-2.01%"
"04/03/2022","115.39","117.01","119.64","111.80","5.60M","-2.79%"
"03/27/2022","118.70","109.56","119.50","109.00","6.65M","9.26%"
"03/20/2022","108.64","107.30","110.98","107.29","3.24M","1.72%"
"03/13/2022","106.80","114.30","114.30","105.65","5.28M","-4.46%"
"03/06/2022","111.78","111.22","115.00","110.45","5.49M","-0.24%"
"02/27/2022","112.05","109.95","115.00","109.94","6.00M","0.23%"
"02/20/2022","111.79","114.99","114.99","107.60","6.19M","-1.01%"
"02/13/2022","112.93","112.22","115.96","109.90","4.61M","-0.46%"
"02/06/2022","113.45","113.98","115.99","111.87","3.26M","0.11%"
"01/30/2022","113.33","108.12","114.40","106.77","5.40M","4.82%"
"01/23/2022","108.12","108.37","108.86","101.52","2.69M","-0.63%"
"01/16/2022","108.81","108.00","113.14","108.00","3.87M","1.15%"
"01/09/2022","107.57","105.33","109.60","103.53","6.15M","1.75%"
"01/02/2022","105.72","103.82","106.33","102.80","5.31M","1.76%"
"12/26/2021","103.89","105.35","105.64","101.85","5.43M","-0.73%"
"12/19/2021","104.65","99.99","107.54","99.46","4.70M","4.14%"
"12/12/2021","100.49","97.97","100.95","96.19","7.32M","2.57%"
"12/05/2021","97.97","95.31","98.75","94.89","6.33M","2.80%"
"11/28/2021","95.30","94.80","95.79","93.13","3.95M","0.42%"
"11/21/2021","94.90","95.31","96.70","93.06","3.72M","-0.42%"
