"Date","Price","Open","High","Low","Vol.","Change %"
"04/29/2020","10,545.26","10,415.12","10,556.30","10,415.12","238.35M","1.25%"
"04/28/2020","10,415.12","10,376.00","10,419.97","10,333.88","238.35M","0.38%"
"04/27/2020","10,376.00","10,377.24","10,462.63","10,325.23","268.16M","-0.01%"
"04/26/2020","10,377.24","10,120.46","10,378.79","10,120.46","315.23M","2.54%"
"04/23/2020","10,120.46","9,801.33","10,120.46","9,801.33","249.12M","3.26%"
"04/22/2020","9,801.33","9,874.94","9,887.73","9,773.43","278.56M","-0.75%"
"04/21/2020","9,874.94","10,154.64","10,154.64","9,874.85","247.80M","-2.75%"
"04/16/2020","10,154.64","10,342.13","10,342.13","10,141.56","","-1.81%"
"04/15/2020","10,342.13","10,458.16","10,502.88","10,342.11","195.99M","-1.11%"
"04/14/2020","10,458.16","10,353.72","10,458.42","10,353.72","219.22M","1.01%"
"04/13/2020","10,353.72","10,237.47","10,374.16","10,237.47","190.69M","1.14%"
"04/12/2020","10,237.47","10,321.97","10,352.36","10,224.78","129.62M","-0.82%"
"04/09/2020","10,321.97","10,095.57","10,382.70","10,095.57","193.93M","2.24%"
"04/08/2020","10,095.57","9,840.62","10,097.65","9,840.62","268.91M","2.59%"
"04/07/2020","9,840.62","9,446.99","9,840.62","9,446.99","316.73M","4.17%"
"04/06/2020","9,446.99","9,272.88","9,447.08","9,272.88","146.39M","1.88%"
"04/05/2020","9,272.88","9,455.38","9,455.38","9,264.51","107.57M","-1.93%"
"04/02/2020","9,455.38","9,424.89","9,488.46","9,399.21","129.91M","0.32%"
"04/01/2020","9,424.89","9,593.94","9,593.94","9,414.23","125.93M","-1.76%"
"03/31/2020","9,593.94","9,521.43","9,623.99","9,517.10","159.74M","0.76%"
"03/30/2020","9,521.43","9,760.18","9,762.26","9,507.38","122.51M","-2.45%"
"03/29/2020","9,760.18","9,912.98","9,912.98","9,744.74","","-1.54%"
"03/26/2020","9,912.98","9,865.67","9,930.28","9,856.90","","0.48%"
"03/25/2020","9,865.67","9,770.48","9,910.81","9,770.48","148.63M","0.97%"
"03/24/2020","9,770.48","10,047.44","10,047.44","9,770.47","194.54M","-2.76%"
"03/23/2020","10,047.44","9,750.66","10,414.65","9,750.66","240.65M","3.04%"
