"x"
13672.13
13813.56
14013.26
14097.43
14043.33
14013.04
13997.4
14137.22
14136.58
14100.74
14006.99
13831.23
13867.47
14017.34
14043.42
14132.18
14202.86
14241.21
14210.09
14180.53
14158.11
14206.18
14148.88
13911.66
13787.8
13690.72
13771.31
13974.13
14028
13960.47
13981.88
13776.85
13664.23
13614.21
13379.46
13520.82
13659.73
13809.46
14024.15
13905.73
14122.1
14060
14026.81
14389.91
14204.59
14511.54
14880.39
14920.15
14770.27
14645.78
14801.26
14838.63
14876.37
14864.01
14973.01
15055.42
15068.96
15105.96
15106.54
15088.55
15111.09
15135.47
15247.81
15197.84
15166.46
14954.14
14737.88
14665.81
14554.66
14637.4
14670.8
14840.9
14782.81
14724.4
14645.53
14910.78
15033.48
14991.34
15125.84
15139.86
15098.12
14980.62
14904.03
14643.09
14728.38
14815.18
14819.6
14803.97
14772.34
14886.85
14946.35
14955.58
15146.71
15213.54
15155.84
15227.24
15198.89
14984.46
14949.07
14927.64
14784.82
14763.94
14753.68
14766.59
14733.11
14366.06
14243.81
14126.68
14093.4
13976.52
13911.34
13817.1
13506.65
13474.55
13574.99
13444.21
13482.99
13510.27
13447.12
13335.75
13525.83
13367.44
13365.58
13402.7
13343.08
13264.7
13204.37
13035.77
12944.52
12984.21
12840.16
12670.63
12784.44
12947.35
13137.58
13078.2
13121.11
13215.4
12992.06
12996.89
12856.83
12664.41
12476.18
12140
12387.58
12586.74
12624.74
12934.44
13150.08
13319.5
13309.49
13213.95
13049.12
13153.55
13675.37
13731.12
13906.31
13968.8
13681.67
13487.2
13543.64
13678.36
13570.89
13732.68
13615.85
13436.11
13234.62
13170.28
13202.32
13250.29
13154.56
13074.47
12980.96
13023.73
13246.39
13579.6
13646.26
13524.67
13644.16
13815.6
13689.39
13521.46
13537.47
13283.31
13621.23
13588.74
13604.01
14104.9
14313.17
14381.55
14446.72
14616.47
14632.4
14612.18
14358.64
14200.68
14261.25
14083.48
14098.56
14653.91
14650.97
14755.63
15308.62
15488.49
15628.43
15740.06
15803.17
15750.94
15922.96
15821.92
15852.36
16009.41
15835.73
15606.18
15236.64
15239.03
15273.39
15295.97
15357.44
15356.81
15521.52
15738.34
15924.06
15862.86
15761.55
15645.56
15737.05
15806.38
15670.18
15580.19
15297.02
15378.11
15199.29
15186.36
15480.37
15303.79
15416.31
15578.73
15420.72
15655.89
15842.46
15879.81
15952.42
15921.03
15785.93
15839.84
16125.34
16309.65
16421.32
16362.59
16348.55
16176.41
16197.44
16457.51
16395.02
16345.77
16143.48
16067.77
16220.93
16178.28
15938.11
15921.25
16142.72
15923.66
15908.91
16022.11
16404.33
16675.31
16414.53
16760.24
17005.86
16791.09
16648.47
16633.97
16662.55
16657.66
16780.91
16782.07
16877.66
16993.21
16985.78
16984.07
17184.02
17155.14
17460.3
17814.45
17523.15
17610.87
17832.86
18173.16
18295.57
18304.46
18363.29
18121.96
18080.7
17898.09
17781.02
17705.87
17802.48
17620.28
17588.86
17615.69
17943.96
17697.32
17410.59
17509.65
17492.71
17684.66
17595.88
17450.15
17305.51
17270.43
17104.34
16984.69
17064.58
17147.12
17113.9
17172.13
17271.03
16999.1
16881.72
16989.06
16742.15
16391.48
16472.28
16384.07
16022.26
15709.01
15519.55
15443.18
15472.69
15522.88
15454
15467.77
15318.92
15244.49
15219.26
15158.12
15045.56
14965.93
14805.95
14729.75
14890.71
14828.36
14921.29
15037.05
14717.98
14962.14
14874.84
15088.66
15042.37
15315.66
15369.13
15311.15
15170.73
15197.08
15243.23
15339.91
15411
15198.54
15089.37
15127.76
15254.85
15242.48
15192.55
15159.37
14953.17
14782.38
14833.73
15023.76
15019.14
15016.97
14904.82
14922.85
14843.33
14790.78
14668.59
14682.14
14678.41
14721.45
14716.66
14679.91
14651.42
14590.2
14426.75
14414.25
14294.73
14345.58
14460.96
14572.17
14713.63
14582.22
14537.03
14219.99
14222.7
14106.17
13839.37
13725.45
13680.5
13742.11
13847.36
14025.11
14132.96
14123.31
14270.55
14350.14
14204.95
14057.56
14072.92
14183.77
14319.34
14277.29
14342.38
14197.21
14024.41
13955.47
13901.38
13928.38
13870.34
13706.06
13713.62
13590.15
13525.48
13525.25
13905.79
13891.71
13816.05
13824.08
13968.53
13997.69
13881.97
13930.73
14000.43
13976.78
13888.51
13740.82
13704.13
13674.42
13607.19
13695.33
13730
13592.71
13612.51
13610.61
13442.55
13474.88
13533.24
13457.14
13432.69
13317.89
13415.05
13415.77
13195.34
13013.73
12913.25
12926.4
12996.2
13114.87
13106.12
13026.29
13119.44
13149.19
13102.39
13135.1
13279.61
13462.38
13580.76
13637.69
13660.8
13558.46
13413.12
13405.2
13396.22
13419.38
13480.1
13609.22
13797.25
13740.72
13752.98
13715.06
13707.13
13717.53
13956.32
13815.77
13822.59
13690.29
13684.27
13483.04
13342.09
13369.88
13334.86
13334.78
13431.06
13487.36
13395.81
13417.14
13376.44
13415.55
13508.39
13496.47
13478.75
13502.12
13531.34
13491.89
13616.04
13683.66
13632.98
13626.8
13520.13
13495.32
13467.29
13339.63
13239.16
13207.94
13205.11
13094.42
12884.44
12791.83
12648.24
12974.75
12952.38
13064.02
12936.59
12866.06
12870.91
12906.98
12993.4
12933.68
12827.93
12692.15
12709.93
12603.56
12530.32
12433.6
12525.69
12671.29
12583.13
12544.92
12905.85
12895.3
13027.14
12967.38
12984.36
12995.71
12848.56
12895.12
13098.54
13289.99
13264.75
13061.07
12912.27
12994.8
12987.65
12982.66
12969.64
13108.22
13032.06
12879.06
12905.37
13023.49
13092.4
12983.99
12745.49
12789.52
12929.13
12919.9
12853.27
12735.36
12677.55
12623.22
12499.61
12310.49
11998.72
11937.67
12023.93
12269.88
12240.53
12401.09
12657.82
12444.18
12549.17
12651.97
12448.35
12503.73
12740.05
12922.44
13114.86
13228.33
13129.27
12849.42
12883.43
12806.07
12584.26
12672.49
12926.07
13161.52
13091.05
12882.88
13002.89
12722.08
12806.77
13304.44
13436.1
13264.82
13287.76
13223.9
13089.05
13014.54
12781.16
12891.39
12824.32
12608.44
12425.17
12290.61
12344.89
12259.83
12181.98
12182.04
12251.06
12420.3
12366.96
12147.95
11752.46
11398.01
11326.03
11317.17
11385.1
11444.06
11297.93
11348.37
11502.51
11426.5
11631.41
11548.15
11453.25
11159.32
11261.82
11145.95
11353.11
11550.31
11519.8
11543.07
11277.47
11221.56
10997.38
10640.53
10694.41
10916.97
10688.16
10225.5
10096.57
9852.69
9349.9
8810.51
8524.66
8447.76
8386.03
8357.42
8343.31
8257.21
8261.14
8228.13
8274.15
8277.21
8160.4
8213.53
8243.32
8432.41
8505.12
8185.95
8232.77
8364
8436.82
8368.52
8198.51
8133.12
7881.11
7907.92
7948.93
7974.84
7904.53
7913.94
7937.79
8048.69
7974.12
7916.41
7979.25
8132.75
8188.2
8146.1
8202.43
8270.76
8241.16
8136.44
8158.04
8080.81
8032.43
8052.23
8131.49
8224.33
8186.7
8246.9
8352.27
8317.17
8347.38
8387.49
8453.53
8351.07
8377.71
8291.51
8199.65
8273.14
8223.46
8255.36
8104.57
7973.45
7930.14
7983.15
8030.85
7914.74
7539.99
7517.78
7463.72
7436.87
7503.36
7596.96
7628.64
7599.64
7583.06
7559.87
7457.5
7506.18
7517.43
7182.8
6981.72
6942.52
6931.94
6903.81
6851.61
7253.31
7156.49
7250.92
7203.64
7337.97
7420.39
7414.81
7570.05
7645.21
7650.62
7756.3
7780.13
7717.35
7639.59
7563.5
7617.88
7572.39
7483.65
7452.88
7486.13
7531.15
7543.43
7497.33
7417.08
7494.76
7499.49
7637.04
7549.97
7409.27
7373
7520.52
7503.4
7621.91
7646.02
7571.7
7547.49
7442.44
7531.59
7773.23
7863.58
7886.82
7743.41
7781.45
7799.86
7864.03
7662.44
7517.02
7463.1
7420.61
7331.05
7342.46
7403.77
7478.74
7459.84
7657.98
7577.02
7521.2
7524.99
7485.06
7567.46
7494.1
7480.11
7548.22
7495.47
7430.33
7494.12
7465.86
7485.69
7228.68
7139.44
7003.85
6563.83
6563.65
6372.64
6339.76
6261.41
6214.94
6089.34
6076.57
6115.54
6146.93
6156.01
6079.13
6054.03
6104.74
6086.45
6007.88
5944.47
5947.7
5894.6
5800.05
5753.74
5813.72
6062.65
6004.41
6174.77
6126.47
6202.22
6066.54
6008.85
5906.92
5992.72
5986.78
5960.59
5896.56
5893.54
5713.35
5776.59
6097.45
5941.19
5760.19
5857.7
6205.23
6463.92
6634.98
6782.35
6922.71
7021.42
6982.25
7089.06
