"Date","Price","Open","High","Low","Vol.","Change %"
"02/27/2022","73.000","73.000","73.000","73.000","1.06K","0.00%"
"02/20/2022","73.000","73.000","73.000","70.000","849.04K","0.00%"
"02/13/2022","73.000","75.000","75.000","73.000","3.00M","-2.67%"
"02/06/2022","75.000","73.000","75.000","73.000","0.81K","2.74%"
"01/23/2022","73.000","73.000","73.000","73.000","41.04K","0.00%"
"01/16/2022","73.000","73.000","73.000","70.500","21.27K","0.00%"
"01/09/2022","73.000","73.000","73.000","73.000","1.55K","0.00%"
"01/02/2022","73.000","73.000","73.000","73.000","1.58K","0.00%"
"12/26/2021","73.000","73.000","73.000","73.000","0.75K","1.39%"
"12/19/2021","72.000","72.000","72.000","72.000","1.41K","0.00%"
"12/12/2021","72.000","72.000","72.000","72.000","2.03K","0.00%"
"12/05/2021","72.000","72.000","72.000","72.000","0.97K","0.00%"
"11/28/2021","72.000","72.000","72.000","72.000","0.75K","0.00%"
"11/21/2021","72.000","72.000","72.000","72.000","0.90K","0.00%"
"11/14/2021","72.000","72.000","72.000","72.000","0.69K","0.00%"
"11/07/2021","72.000","72.000","72.000","72.000","1.64K","0.00%"
"10/31/2021","72.000","72.000","72.000","72.000","1.42K","0.00%"
"10/03/2021","72.000","72.000","72.000","72.000","","0.00%"
"09/26/2021","72.000","72.000","72.000","72.000","2.41K","1.41%"
"09/19/2021","71.000","71.000","71.000","71.000","2.37K","1.43%"
"09/12/2021","70.000","70.000","70.000","70.000","293.77K","0.00%"
"08/22/2021","70.000","70.000","70.000","70.000","10.03K","0.00%"
"08/15/2021","70.000","68.000","70.000","68.000","17.53K","0.00%"
"08/08/2021","70.000","70.000","70.000","70.000","17.64K","0.00%"
"07/25/2021","70.000","70.000","70.000","70.000","11.90K","0.00%"
"07/18/2021","70.000","70.000","70.000","70.000","19.46K","0.00%"
"07/11/2021","70.000","70.000","70.000","70.000","20.25K","0.00%"
"07/04/2021","70.000","70.000","70.000","70.000","20.55K","0.00%"
"06/27/2021","70.000","68.000","70.000","68.000","19.69K","2.94%"
"06/20/2021","68.000","68.000","68.000","68.000","21.25K","0.00%"
"06/13/2021","68.000","68.000","68.000","68.000","20.00K","0.00%"
"06/06/2021","68.000","68.000","68.000","68.000","20.30K","0.00%"
"05/30/2021","68.000","68.000","68.000","68.000","10.00K","0.00%"
"05/23/2021","68.000","68.000","68.000","68.000","10.00K","0.00%"
"05/16/2021","68.000","68.000","68.000","68.000","5.23K","0.00%"
"05/09/2021","68.000","68.000","68.000","68.000","0.55K","0.00%"
"05/02/2021","68.000","68.000","68.000","68.000","10.22K","0.00%"
"04/25/2021","68.000","68.000","68.000","68.000","10.80K","0.00%"
"04/18/2021","68.000","68.000","68.000","68.000","10.38K","0.00%"
"04/11/2021","68.000","68.000","68.000","68.000","12.22K","0.00%"
"04/04/2021","68.000","68.000","68.000","68.000","10.77K","0.00%"
"03/28/2021","68.000","68.000","68.000","68.000","","0.00%"
"03/21/2021","68.000","68.000","68.000","68.000","8.31K","0.00%"
"03/14/2021","68.000","68.000","68.000","68.000","9.42K","0.00%"
