Price
170.6
170.76
167.29
171.15
166.06
159.61
162.3
161
157.47
157.55
146.69
142.8
150.68
144.51
146.11
146.61
147.4
143.47
145.53
145.02
145.17
148.44
152.62
156.34
145.97
147.51
147.48
141.21
137.97
143.94
140.87
141.28
151.47
145.33
149.3
152.91
155.48
151.69
147.83
149.61
151.9
149.01
144.52
152.42
159.84
156.72
162.75
154.57
153.75
156.22
154.71
157.47
150.72
139.91
148.46
145.96
143.32
149.82
156.54
152.84
151.54
166.33
157.58
156.3
147.59
140.8
129.32
131.33
133.94
124.99
122.28
123.86
127.11
123.49
110.2
115.99
113.56
113.06
113.73
112.71
114.59
117.69
117.67
123.12
131.02
126.91
129.56
135.78
134.71
148.31
136.77
139.31
148.06
149.93
160.93
140.16
133.38
132.2
130.25
139.2
130.18
131.07
135.1
146
147.98
133.02
130.03
129.9
132.49
132.97
125.2
137.53
128.86
133.45
130.35
138.85
139.96
134.96
133.56
128.46
126.08
127.48
125.91
128.43
125.03
131.29
129.22
129.05
127.32
126.8
127.52
130.38
130.71
131.69
130.7
131.83
136.2
137.3
123.26
119.57
115.25
121.96
121.67
116.81
115.13
115.12
111.33
118.35
105.64
105.06
106.03
109.83
109.69
101.57
107.72
116.82
117.63
109.93
108.28
108.38
110.88
109.05
105.05
109.87
101.41
97.24
94.5
93.28
89.45
85.85
76.41
74.28
77.44
75.23
74.72
78.31
80.59
82.15
79.22
79.9
79.78
75.64
79.39
80.9
79.1
85.89
78.31
80.44
67.25
67.64
67.48
75.64
65.91
61.12
63.47
67.16
61.53
63.14
66.73
90.98
102.44
106.64
115.32
114.96
113.94
116.09
114.44
112.73
109.95
109.96
108.92
108.73
110.21
99.88
102.94
107.17
103.09
102.95
105.48
101.68
107.05
109.25
110.42
106.88
109.38
107.13
108.32
107.82
102.01
97.56
97.42
91.46
95.06
100.29
106.11
112.06
111.36
110.04
106.2
101.95
106.59
107.5
111.77
113.48
114.9
122.08
122.92
120.53
116.15
105.54
101.24
100.8
97.85
105.76
107.01
100.82
104.58
105.13
108.2
109.09
106.48
95.55
93.68
93.83
91.98
95.84
93.15
96.07
98.24
105.41
118.69
125.96
133.16
131.57
131.82
135.3
129.9
133.67
130.06
130.86
132.33
125.88
125.87
125.62
129.82
126.6
119.96
124.65
117.07
111.33
108.73
107.44
106.7
107.08
107.4
112.29
111.56
116.99
115.31
119.08
115.64
111.13
113.63
115.46
119.12
112.93
115.56
116
115.99
119.67
119.63
109.9
109.11
110.04
107.83
104.56
104.54
105.84
110.77
113.98
117.16
111.9
112.26
114.65
119.91
119.77
122.69
125.58
126.13
121.62
119.83
122.51
125.02
121.54
122.55
120.96
117.28
121.07
120.81
117.03
115.39
113.33
113.28
108.14
109.06
109.49
109.41
108.43
108
108.95
110.21
107.01
109.41
107.66
110.71
104.66
101.02
99.83
99.51
99.88
102.01
102.26
102.78
98.41
98.85
97.39
102.3
99.91
100.75
100.34
95.89
96.85
91.51
94.79
109.36
111.55
112.73
107.07
106.31
101.68
103.11
100.49
103.99
105.91
103.03
105.03
108.4
104.22
102.69
101.93
101.05
101.82
103.85
96.49
96.16
97.13
98.09
98.01
95.93
97.61
95.86
97.67
95.44
94.1
93.36
98
96.83
98.75
94.65
95
89.78
91.6
85.54
89.41
94.63
84.97
85.42
88.85
