Price
9.7
9.8
9.8
9.8
10.18
10.18
10.18
10.18
10.18
10.18
10.18
10.16
10.18
10.18
10.11
10.11
10.1
10.14
10.11
10.13
10.17
10.17
10.17
10.18
10.18
10.18
10.18
10.18
10.18
10.18
10.18
10.18
10.18
10.18
10.18
10.18
10.18
10.18
10.18
10.18
10.04
10.04
10.05
10.16
10.16
10.09
10.1
10.15
10.18
10.16
10.15
10.16
10.17
10.09
10.08
10.08
10.08
10.08
10.08
10.08
10.08
10.08
10.08
10.08
10.08
10.08
10.08
10.08
10.08
10.08
10.08
10.08
10.08
10.08
10.08
10.08
10.08
10.08
10.08
9.9
10
10
10.43
10.41
10.4
10.45
10.45
10.05
10.05
10.15
