Price
34.49
35.14
34.45
34.04
33.53
33.84
31.03
30.64
30
29.44
28.62
29.63
32.57
33.25
32.71
33.64
34.16
33.01
34.31
34.23
34.69
35.54
34.87
35.36
34.68
35.4
34.72
35.52
35.73
36.89
37.51
37.77
36.9
37.4
38.11
40.7
39.75
39.32
38.51
37.88
38.61
38.16
38.57
35.83
36.03
35.99
38.99
39.44
41
40.51
38.58
38.73
38.28
37.62
38.12
37.65
39.27
38.28
37.61
37.38
36.61
35.72
35.07
35.73
34.34
34.41
33.69
34.06
34.6
36.44
36.39
38.04
38.19
37.76
36.06
37.94
35.31
34.65
35.45
34.93
36.53
36.49
37.01
37.08
38.11
39.31
37.14
38.12
40.43
40.16
40.03
42.65
42.01
39.97
37.14
39.41
39.93
39.73
39.5
37.5
37.47
34.68
35.47
37.14
37.45
38.92
39.66
39.85
37.7
36.3
33.88
35.09
37.66
38.73
39.44
40.87
40.16
39.05
39.19
39.52
41.1
41.55
41.71
40.6
40.54
40.81
40.24
40.63
41.16
42.52
42.22
42.7
43.82
43.69
43.9
43.51
44.62
45.01
44.54
45.42
44.94
44.55
44.92
44.13
41.25
41.84
42.29
42.41
42.54
42.85
45.12
46.5
47
46
46.44
47.02
49.8
47.16
47.14
47.41
47.46
45.15
46.29
46.45
45.78
48.72
43.12
45.38
46.1
49.43
49.84
47.03
47.75
46.4
45.37
46.47
46.85
47.12
50.61
44.92
45.2
42.52
42.39
44.41
42.94
42.72
43.27
43.55
42.49
42.2
40.14
43.85
43.78
42
38.29
37.77
33.6
36.3
34.23
39.34
41.35
41.58
45.77
43.85
42.86
43.52
42.95
43
41.97
41.94
42.12
43.15
41.94
41.1
42.53
41.94
41.63
41.7
43.08
40
38.45
36.98
37.43
36.63
38.01
37.65
37.13
36.87
35.2
34.34
34.41
32.52
31.88
32.5
34.67
35.61
36.33
35.88
33.6
35.24
35.74
35.25
35.26
36.98
39.47
39.78
40.72
40.12
40.55
40.16
40.58
39.95
39.3
40.15
38.61
37.28
37.22
37.83
38
36.95
37.01
35.67
33.78
32.11
34.04
33.95
35.32
31.55
32.8
31.01
31.28
31.79
33.63
36.58
37.18
38.26
38.81
39.31
39.02
38.61
36.55
36.57
36.88
37.08
35.18
36.01
35.3
36.44
33.32
34.17
33.63
32.51
32.67
31.69
32.17
33.26
35.1
35.69
37
37.62
36.17
34.74
34.99
33.76
35.38
35.25
34.19
33.53
33.37
35.61
35.84
34.68
33.88
34.63
33.85
33.96
33
32.28
32.01
31.37
31.86
31.94
32.8
32.13
31.83
30.32
30.76
30.45
30.81
29.32
30.64
30.41
31.75
31.37
31.17
30.35
30.47
32.12
32.73
31
31.73
31.94
33.2
31.52
31.03
32.13
32.1
33.28
33.86
32.75
32.12
31.04
30.95
31.03
30.48
29.96
29.34
28.93
29.28
28.72
29.14
28.28
28.15
28.27
28.12
27
27.29
26.95
27.3
27.85
27.4
27.8
27.92
28.55
28.85
30.91
31.19
31.52
30.82
30.89
30.99
33.89
33.83
35.09
34.35
34.62
34.4
34.72
33.22
32.43
28.79
28.08
28.93
27.83
28.58
28.98
28.94
28.29
27.75
27.25
27.36
28.57
29.39
27.75
28.75
30.18
27.2
27.59
27.03
26.18
24.92
25.33
23.24
23.84
24.65
22.34
21.86
21.56
