"Date","Price","Open","High","Low","Vol.","Change %"
"07/31/2022","16.610","16.560","17.940","16.350","21.82M","0.24%"
"07/24/2022","16.570","16.620","17.520","16.190","8.05M","-0.54%"
"07/17/2022","16.660","16.350","17.110","15.910","8.33M","1.28%"
"07/10/2022","16.450","16.850","17.740","14.060","9.97M","-3.35%"
"07/03/2022","17.020","16.120","17.490","15.760","8.92M","5.91%"
"06/26/2022","16.070","15.980","16.400","15.280","19.66M","1.01%"
"06/19/2022","15.910","16.000","16.100","15.030","12.68M","-1.18%"
"06/12/2022","16.100","15.980","17.270","14.480","17.47M","0.12%"
"06/05/2022","16.080","15.610","16.670","15.550","10.34M","2.16%"
"05/29/2022","15.740","15.320","16.290","14.410","11.94M","2.08%"
"05/22/2022","15.420","14.150","15.500","14.000","13.18M","9.75%"
"05/15/2022","14.050","14.670","15.530","13.820","8.51M","-3.77%"
"05/08/2022","14.600","15.600","15.600","14.220","21.88M","-6.41%"
"05/01/2022","15.600","15.850","17.000","15.100","10.97M","-1.58%"
"04/24/2022","15.850","15.630","16.280","14.830","14.12M","1.41%"
"04/17/2022","15.630","16.310","16.710","15.500","5.52M","-4.17%"
"04/10/2022","16.310","16.860","16.980","15.750","5.97M","-3.03%"
"04/03/2022","16.820","16.920","17.110","16.550","10.72M","-0.59%"
"03/27/2022","16.920","17.000","17.410","16.590","14.43M","-0.35%"
"03/20/2022","16.980","16.150","17.960","16.080","13.38M","5.40%"
"03/13/2022","16.110","16.060","16.440","15.200","12.65M","1.58%"
"03/06/2022","15.860","15.760","16.990","15.040","15.31M","0.63%"
"02/27/2022","15.760","15.870","16.450","14.860","15.70M","-1.31%"
"02/20/2022","15.970","16.200","16.390","14.830","11.86M","-1.36%"
"02/13/2022","16.190","15.430","16.690","14.800","17.16M","4.65%"
"02/06/2022","15.470","14.450","15.570","14.450","12.74M","5.38%"
"01/30/2022","14.680","14.150","14.950","14.120","18.86M","3.60%"
"01/23/2022","14.170","13.990","14.330","13.130","32.87M","1.21%"
"01/16/2022","14.000","13.850","14.490","13.390","17.18M","1.74%"
"01/09/2022","13.760","13.700","14.390","13.420","26.05M","0.44%"
"01/02/2022","13.700","13.300","14.580","13.060","45.98M","3.95%"
"12/26/2021","13.180","13.000","13.730","12.950","9.50M","0.61%"
"12/19/2021","13.100","12.600","13.360","12.340","6.91M","3.15%"
"12/12/2021","12.700","11.950","13.250","11.950","19.45M","4.53%"
"12/05/2021","12.150","11.440","12.500","11.440","11.21M","5.56%"
"11/28/2021","11.510","11.560","11.620","10.800","14.01M","-0.52%"
"11/21/2021","11.570","11.960","12.260","11.130","9.33M","-3.02%"
"11/14/2021","11.930","11.660","12.430","10.860","14.73M","1.10%"
