Price
23.9
23.58
23.17
22.78
20.18
20.65
18.87
19.14
19.08
20.45
19.31
18.75
21.23
20.69
20.46
20.59
20.44
20.83
21.03
21.35
21.65
22.05
21.3
20.49
18.35
18.82
18.95
18.35
18.13
18.2
20.23
18.98
19.64
19.65
19.8
20.13
19.78
20.3
19.56
19.09
19.76
17.64
17.63
18.67
19.46
19.99
20.89
19.31
22.57
23.17
21.29
22.88
22.8
21.94
22.23
21.52
20.96
20.7
19.81
20.04
20.35
20.35
20.16
19.03
18.28
17.49
17.37
16.38
17.25
16.12
16.05
15.87
16.82
16.49
16.61
16.57
16.66
16.45
17.02
16.07
15.91
16.1
16.08
15.74
15.42
14.05
14.6
15.6
15.85
15.63
16.31
16.82
16.92
16.98
16.11
15.86
15.76
15.97
16.19
15.47
14.68
14.17
14
13.76
13.7
13.18
13.1
12.7
12.15
11.51
11.57
11.93
11.8
12.16
12.32
12.64
12.9
12.81
12.12
11.4
11.59
11.05
11.16
11.11
10.98
11.35
11.81
11.63
12.24
12.08
11.86
11.75
11.62
11.66
11.77
11.9
11.24
11.12
10.52
10.4
10.18
9.84
9.57
9.63
9.13
9.3
9.73
9.72
10.74
10.64
7.99
8.14
8.73
8.02
8.17
9.36
9.51
9.73
9.49
9.06
8.82
9.03
8.65
7.54
6.86
5.02
4.99
6.16
6.4
6.41
6.25
6.19
6.04
6.61
6.99
7.3
7.52
7.66
7.33
7.77
8.84
9.07
10.04
10.67
11.13
10.73
10.53
11.02
9.16
9.7
9.75
10.46
9.58
9.59
10.2
9.34
9.04
8.41
9.69
15.49
17.93
18.89
21.09
21.01
21
21.28
21.87
21.24
20.82
19.84
19.43
19.09
19.03
18.4
18.69
18.61
18.99
19.17
19.74
18.04
17.44
17.83
17.26
16.44
16.76
16.02
16.64
15
14.91
14.9
15.5
15.32
15.53
16.22
16.28
16.53
16.59
16.88
16.35
16.65
17.25
16.1
15.4
15.86
17.57
17.61
19.08
18.03
16.88
15.14
14.8
15.03
14.89
15.83
14.92
14.28
14.18
13.87
13.92
13.91
15.96
15.28
14.5
15.19
13.72
14.95
15.09
14.3
15.31
16.85
17.09
18
19.45
18.31
18.1
18.99
18.72
19.74
18.11
19.37
19.67
19.56
19.9
20.38
20.25
19.69
19.37
19.59
17.57
16.82
16.68
16.17
14.91
15.28
13.91
14.54
15.11
14.44
15.16
14.91
15.11
13.26
13.45
13.12
14.79
15.69
16.22
15.81
15.46
16.25
16.93
16.91
16.85
17.38
16.39
16.14
16.36
16.64
16.96
18.17
18.33
18.2
19.76
19.63
23.85
25.7
27.02
29.51
28.7
28.37
27.64
27.41
27.49
26.01
26.05
26.5
27.31
27.58
27.89
26.61
27.23
28.38
28.7
28.77
30.44
31.05
30.99
31.5
31.5
31.56
30.73
30.06
30.95
30.84
30.02
29.04
27.29
27.27
26.96
27.82
28.7
29.97
30.5
30.16
31.83
33.39
33.38
31.66
32.6
31.65
31.7
32.34
32.17
31.41
34.73
36.12
38.02
36.99
36.27
34.9
34.48
33.57
34.7
35.5
35.11
35.92
35.06
35.94
34.84
33.81
33.16
32.6
32.76
32.54
31.99
32.49
33.19
32.78
32.15
32.96
33.37
34.22
33.66
34.87
33.74
33.97
33.46
34.16
33.75
34.4
33.72
35.16
33.12
32.35
32.44
30.57
29.51
30.52
