"Date","Price","Open","High","Low","Vol.","Change %"
"03/24/2019","39.79","40.06","40.48","38.38","4.16M","-0.67%"
"03/17/2019","40.06","40.23","40.72","38.93","2.45M","-0.43%"
"03/10/2019","40.23","39.99","42.16","39.32","1.67M","0.62%"
"03/03/2019","39.98","43.03","43.03","38.34","767.36K","-7.08%"
"02/24/2019","43.03","41.72","46.23","41.25","1.78M","3.38%"
"02/17/2019","41.62","42.78","43.41","41.45","953.15K","-3.23%"
"02/10/2019","43.01","42.89","43.50","41.26","1.13M","-0.13%"
"02/03/2019","43.07","41.19","44.93","40.43","2.57M","4.56%"
"01/27/2019","41.19","38.83","42.03","37.68","5.61M","6.25%"
"01/20/2019","38.77","39.48","39.74","37.66","6.97M","-1.87%"
"01/13/2019","39.51","40.72","41.89","38.95","2.31M","-2.99%"
"01/06/2019","40.72","41.35","41.89","38.34","2.86M","-1.53%"
"12/30/2018","41.35","39.72","42.14","39.30","2.67M","4.13%"
"12/23/2018","39.72","41.90","42.58","39.28","1.17M","-5.06%"
"12/16/2018","41.83","42.81","43.16","40.58","4.00M","-2.06%"
"12/09/2018","42.72","42.72","43.12","41.20","1.64M","0.20%"
"12/02/2018","42.63","41.47","43.02","39.67","2.96M","2.58%"
"11/25/2018","41.56","39.97","42.81","37.60","2.60M","4.00%"
"11/18/2018","39.96","42.15","42.82","38.91","1.57M","-4.45%"
"11/11/2018","41.81","42.87","43.60","40.20","991.01K","-0.84%"
"11/04/2018","42.17","38.73","45.04","37.13","2.31M","8.19%"
"10/28/2018","38.98","38.33","39.91","35.46","12.89M","1.90%"
"10/21/2018","38.25","39.39","40.60","36.89","4.81M","-4.18%"
"10/14/2018","39.92","38.60","42.06","37.05","5.43M","3.45%"
"10/07/2018","38.59","41.82","42.89","37.34","1.48M","-7.60%"
"09/30/2018","41.76","45.26","46.63","41.21","2.16M","-7.59%"
"09/23/2018","45.19","47.23","47.23","43.23","2.36M","-2.40%"
"09/16/2018","46.30","46.24","47.92","46.09","2.15M","-0.02%"
"09/09/2018","46.31","46.68","47.53","46.13","1.27M","-0.58%"
"09/02/2018","46.58","46.76","47.73","46.30","3.45M","-0.27%"
"08/26/2018","46.70","47.55","48.39","46.28","7.17M","-1.32%"
"08/19/2018","47.32","46.15","47.67","45.87","3.01M","2.83%"
"08/12/2018","46.02","46.18","47.24","45.64","4.75M","-0.06%"
"08/05/2018","46.05","47.88","48.67","45.51","2.88M","-3.94%"
"07/29/2018","47.94","49.73","50.30","47.57","5.40M","-3.60%"
"07/22/2018","49.73","50.30","51.11","49.14","1.67M","-0.97%"
"07/15/2018","50.22","51.55","52.19","48.90","3.78M","-1.17%"
"07/08/2018","50.81","51.67","52.25","48.99","2.06M","-1.27%"
"07/01/2018","51.46","50.92","52.51","47.44","3.83M","0.43%"
"06/24/2018","51.24","50.32","52.59","49.59","1.83M","0.98%"
"06/17/2018","50.74","53.66","54.85","50.38","2.21M","-7.07%"
"06/10/2018","54.61","54.86","58.42","53.36","4.60M","-0.18%"
"06/03/2018","54.70","54.98","56.53","52.14","7.26M","-0.83%"
"05/27/2018","55.16","55.57","57.49","52.71","6.11M","0.95%"
"05/20/2018","54.64","55.57","57.46","53.86","2.97M","-1.47%"
"05/13/2018","55.46","60.83","60.83","55.09","1.74M","-6.25%"
"05/06/2018","59.16","61.79","62.24","57.01","2.50M","-4.13%"
"04/29/2018","61.71","64.14","64.65","61.48","573.19K","-3.66%"
