Price
1.2
1.11
1.26
1.41
1.62
1.8
1.7
1.75
1.92
2.01
2.19
2.18
1.75
2.56
2.89
2.78
15.27
15.96
16.31
16.12
15.91
16.53
18.88
17.45
16.98
17.01
16.51
15.2
17.04
18.21
18.04
16.16
18.64
18.64
23.13
24.6
25.8
26.64
25.49
24.3
24.5
26.16
26.9
32.05
33.78
36.89
37
37.46
33.31
34
34.6
35.03
33.4
32.12
32.46
33.72
31.62
31.99
32.8
31.5
30.3
29.97
29.86
28.94
29.5
27.77
29.18
29.8
30.33
28.96
30.5
28.56
27.85
28.83
29.71
28.92
30.3
26.97
23.51
21.56
23.99
23.71
22.74
24.73
25.89
24.68
26.07
24.57
25.36
25.58
24.57
24.2
24.78
24.69
23.9
24.86
26.44
28.06
27.14
27.3
25.45
25.31
25.16
25.55
24.24
22.79
20.8
18.28
17.81
17.76
17.52
17.78
17.75
17.61
17.65
17.9
18.25
17.78
17.98
18.44
18.03
17.23
17.41
17.17
17.39
17.87
16.49
16.17
16.27
16.53
15.42
13.54
13.06
14.22
12.54
12.16
12.57
16.29
12.41
19.67
22.2
28.94
27.53
29.95
31.55
28.73
25.02
27.68
28.47
28.49
28.57
29.26
29.37
28.27
27.4
27.5
28.63
28.86
29.6
30.17
31.97
30.14
30.57
32.62
34.45
34.66
35.34
35.1
35.23
33.94
33.72
35.41
38.01
39.06
39.94
37.35
41.21
40.8
40.83
42.24
43.97
40.87
42.91
43.02
41.28
42.27
42.46
40.71
39.52
38.88
37.53
39.79
40.06
40.23
39.98
43.03
41.62
43.01
43.07
41.19
38.77
39.51
40.72
41.35
39.72
41.83
42.72
42.63
41.56
39.96
41.81
42.17
38.98
38.25
39.92
38.59
41.76
45.19
46.3
46.31
46.58
46.7
47.32
46.02
46.05
47.94
49.73
50.22
50.81
51.46
51.24
50.74
54.61
54.7
55.16
54.64
55.46
59.16
61.71
64.05
65.11
64.56
65.07
59.76
60.97
61.07
62.15
62.93
63.91
63.52
61.88
65.07
62.98
61.13
62.55
64.49
63.84
61.83
61.02
60.54
58.17
60.21
61.23
62.6
65.97
61.42
59.76
57.01
58.51
58.75
60.08
60.87
57.92
59.27
58.86
58.79
59.34
55.78
55.38
53.66
50.97
50.28
50.3
49.04
48.3
47.57
48.7
49.93
49.49
49.93
48.65
49.27
47.03
47.09
46.85
47.6
47.21
49.82
49.29
47.57
46.18
45
46.01
49.44
48.99
48.65
50.68
52.78
51.4
48.19
50.34
51.95
48.76
49.97
50.95
50.25
54.94
57.04
57.99
58.85
59.39
58.51
57.6
54.68
54.79
55.01
53
52.58
53.08
51.34
49.19
48.79
47.15
49.11
47.69
46.32
47.37
48
49.3
48.8
49.14
48.91
49.14
50.72
50.21
49.01
49.21
48.06
47.6
49.65
49.98
52.26
51.66
50.95
51.61
54.67
53.07
52.32
52.69
53.38
