"Date","Price","Open","High","Low","Vol.","Change %"
"09/29/2019","22.54","21.88","22.79","21.70","561.52K","3.06%"
"09/22/2019","21.87","23.00","23.19","21.71","859.89K","-4.91%"
"09/15/2019","23.00","22.43","23.88","21.46","588.26K","2.77%"
"09/08/2019","22.38","22.34","22.90","21.76","861.24K","0.63%"
"09/01/2019","22.24","22.22","23.00","21.75","444.35K","0.04%"
"08/25/2019","22.23","21.61","22.37","20.88","1.32M","5.96%"
"08/18/2019","20.98","20.64","22.94","20.00","984.01K","1.65%"
"08/11/2019","20.64","21.70","22.01","19.31","1.17M","-5.36%"
"08/04/2019","21.81","22.10","22.79","20.96","2.85M","-1.04%"
"07/28/2019","22.04","21.02","22.98","20.88","2.15M","4.36%"
"07/21/2019","21.12","21.57","21.94","19.70","2.77M","-1.31%"
"07/14/2019","21.40","21.86","23.60","21.32","1.44M","-2.10%"
"07/07/2019","21.86","24.35","24.35","21.15","1.31M","-7.29%"
"06/30/2019","23.58","23.44","23.98","22.88","208.15K","0.17%"
"06/23/2019","23.54","24.16","25.00","22.70","1.31M","-2.85%"
"06/16/2019","24.23","24.06","24.90","23.06","724.19K","1.34%"
"06/09/2019","23.91","24.40","24.40","22.55","892.39K","-1.03%"
"06/02/2019","24.16","22.87","24.98","22.25","4.04M","6.10%"
"05/26/2019","22.77","23.19","24.80","22.18","3.69M","-0.22%"
"05/19/2019","22.82","21.57","23.43","21.45","2.33M","6.34%"
"05/12/2019","21.46","21.05","22.38","20.17","3.15M","1.47%"
"05/05/2019","21.15","21.50","22.20","19.40","2.25M","-1.72%"
"04/28/2019","21.52","21.30","22.40","21.10","3.95M","1.03%"
"04/21/2019","21.30","21.93","22.00","20.55","1.06M","-2.43%"
"04/14/2019","21.83","21.84","22.10","21.30","768.06K","-0.05%"
"04/07/2019","21.84","21.99","22.00","20.51","1.82M","-0.14%"
"03/31/2019","21.87","21.48","22.30","21.48","1.95M","0.00%"
"03/24/2019","21.87","19.36","21.95","19.36","2.03M","10.51%"
"03/17/2019","19.79","17.98","20.00","17.79","3.87M","10.44%"
"03/10/2019","17.92","17.91","18.99","17.72","1.85M","0.67%"
"03/03/2019","17.80","18.64","18.64","17.49","3.91M","-4.40%"
"02/24/2019","18.62","18.20","19.43","18.11","2.69M","2.87%"
"02/17/2019","18.10","18.31","18.80","17.99","4.14M","-0.60%"
"02/10/2019","18.21","18.65","18.65","17.70","1.37M","-1.99%"
"02/03/2019","18.58","19.85","20.13","18.00","812.64K","-6.40%"
"01/27/2019","19.85","19.73","20.20","18.76","1.65M","0.86%"
"01/20/2019","19.68","19.56","20.50","18.51","894.44K","-0.10%"
"01/13/2019","19.70","17.75","19.75","17.37","2.27M","9.99%"
"01/06/2019","17.91","18.21","20.02","17.80","2.27M","-1.86%"
"12/30/2018","18.25","17.63","18.40","17.26","1.14M","4.11%"
"12/23/2018","17.53","17.64","18.05","17.02","1.33M","-0.62%"
"12/16/2018","17.64","18.65","19.85","17.21","2.42M","-4.91%"
"12/09/2018","18.55","19.98","19.98","18.35","987.61K","-4.82%"
"12/02/2018","19.49","20.35","21.60","19.19","1.71M","-4.55%"
"11/25/2018","20.42","19.56","20.99","16.70","5.28M","4.18%"
"11/18/2018","19.60","20.84","21.73","18.18","1.93M","-6.40%"
"11/11/2018","20.94","20.55","22.96","20.41","5.40M","2.25%"
"11/04/2018","20.48","23.00","24.49","19.97","4.24M","-12.07%"
"10/28/2018","23.29","22.27","23.98","21.60","10.44M","4.63%"
"10/21/2018","22.26","22.94","22.94","21.71","2.95M","-2.54%"
"10/14/2018","22.84","24.15","24.99","22.04","5.54M","-5.03%"
"10/07/2018","24.05","25.18","25.18","23.15","1.10M","-4.49%"
"09/30/2018","25.18","25.76","27.13","24.84","5.02M","-1.95%"
"09/23/2018","25.68","24.92","25.82","24.60","4.73M","3.05%"
"09/16/2018","24.92","25.12","25.45","24.70","1.31M","-0.80%"
"09/09/2018","25.12","24.68","25.25","24.01","1.77M","2.28%"
"09/02/2018","24.56","24.56","25.25","24.15","1.21M","0.00%"
"08/26/2018","24.56","24.49","24.96","23.52","1.89M","2.29%"
"08/19/2018","24.01","23.66","24.24","23.45","2.02M","1.91%"
"08/12/2018","23.56","24.35","25.14","23.36","3.35M","-3.76%"
"08/05/2018","24.48","24.82","26.00","24.43","1.41M","-1.37%"
"07/29/2018","24.82","26.44","26.50","24.75","1.05M","-5.81%"
"07/22/2018","26.35","26.61","26.90","25.10","1.69M","-0.79%"
"07/15/2018","26.56","26.05","27.00","26.05","1.46M","2.15%"
"07/08/2018","26.00","25.13","26.93","25.13","1.70M","3.83%"
"07/01/2018","25.04","23.30","25.21","22.65","3.72M","8.16%"
"06/24/2018","23.15","23.55","23.98","22.46","2.07M","-1.95%"
"06/17/2018","23.61","23.84","24.26","23.50","2.69M","-1.34%"
