Price
14.2
14.4
13
12
12.14
12.49
11.47
11.89
11.5
11.5
11.3
11.3
11.3
11.7
11.97
11.95
12
11.5
12
11.3
11.33
11.05
11
11
11
11.08
11.06
11.25
11.25
11.25
11.24
11
11.2
11.2
11.2
11.2
11.2
11.2
11
11.31
11.69
11.7
11.8
11.8
11.52
12
11.43
11.57
11.6
11.68
11.69
12
12
11.99
12
11.98
11.99
12.2
12.18
12.69
12.86
13.2
12.86
12.91
12.88
12.9
12.8
12.95
12.9
12.86
13.37
14
14.75
16
16.2
16.2
15.95
16
15.4
15.01
15.65
16.5
17
17.64
18.05
18.2
18.2
18.8
19.2
20.54
21.9
18
15.82
15.9
15.86
15.9
15.3
15.49
15.45
15.32
15.49
15.51
15.46
15.46
15.8
15.56
15.95
15.33
15.35
15.3
15.5
15.51
16
15.21
15.05
15.34
15.39
15.29
15.2
15.8
15.69
16.32
15.55
15.05
15.39
14.69
10.1
10.35
10.49
9.71
9.65
9.67
9.97
10.3
8.62
8.44
8.85
9.34
9.51
9.8
10.22
10.5
11
10.3
11
10.6
11.1
9.6
9.37
9.95
11
9
9
9
9.2
9.2
9.11
9.12
9.12
8.65
8.15
8.23
8.15
8.15
8.15
8.1
8.2
8.21
8.25
8.24
8.25
8.19
8.2
8.47
8.58
8.75
8.826
8.826
8.816
8.816
8.434
8.826
8.826
8.914
8.875
8.924
8.826
9.101
9.022
9.022
9.022
8.551
8.826
8.826
8.63
8.826
9.316
10.297
10.5
10.297
10.395
10.395
10.787
11.425
11.474
11.768
12.258
12.552
12.651
12.729
12.739
12.739
12.749
12.945
12.945
13.2
12.945
12.749
12.585
12.575
12.575
12.575
13
12.585
12.537
12.537
12.875
12.924
12.779
12.617
12.703
12.76
12.655
12.655
12.655
12.617
12.617
12.904
12.235
12.091
12.091
12.378
12.416
12.99
12.416
13.25
12.665
12.713
12.426
12.34
12.33
12.837
12.846
12.846
12.846
12.827
12.827
12.808
12.426
12.521
12.856
12.875
12.856
12.426
12.426
12.426
12.426
12.426
12.426
11.958
11.948
12.426
12.426
13
12.426
12.426
12.426
12.569
12.426
12.426
12.426
12.426
12.426
12.713
12.76
12.799
12.904
12.562
13.3
12.562
12.562
12.562
12.562
12.751
12.562
12.704
12.411
12.751
12.704
13.034
12.647
12.656
13.5
12.751
12.751
13.5
12.751
13.5
12.751
12.751
13.223
13.648
14.168
13.506
13.223
13.223
14.3
13.506
13.516
13.506
13.695
13.554
13.459
13.695
13.223
13.145
13.145
13.145
13.154
13.145
13.333
13.145
14
13.145
13.066
13.066
13.066
13.066
13.066
13.066
13.066
13.066
13.066
13.075
13.075
13.075
13.066
13.066
13.066
13.094
13.299
13.299
13.299
13.299
13.299
13.299
13.122
13.075
13.439
13.253
13.253
13.253
13.253
13.906
